"","lhs","rhs","support","confidence","lift","count"
"241","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"242","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"243","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,0.666666666666667,1.9,6
"244","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.6,1.26666666666667,6
"245","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"246","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"247","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,0.857142857142857,2.12422360248447,6
"248","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.666666666666667,1.40740740740741,6
"249","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"250","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"251","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,0.666666666666667,1.65217391304348,6
"252","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.545454545454545,1.15151515151515,6
"253","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"294","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"295","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"296","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"297","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"298","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"299","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"300","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"301","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"302","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"303","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"304","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"305","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,0.857142857142857,2.44285714285714,6
"306","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"307","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"308","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"309","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"310","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"311","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"312","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"313","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"314","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"315","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,0.857142857142857,2.12422360248447,6
"316","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.666666666666667,1.40740740740741,6
"317","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"318","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,1,3.5625,6
"319","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"320","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"321","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"322","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,1,2.47826086956522,6
"323","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.857142857142857,3.05357142857143,6
"344","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"345","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"346","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"347","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"348","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.6,2.1375,6
"349","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"350","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"351","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"352","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.857142857142857,1.80952380952381,6
"353","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.6,2.1375,6
"354","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"355","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"356","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"357","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"358","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.6,2.1375,6
"359","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"360","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"361","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"362","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannanOffnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"363","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannanOffnannannannannannanwebhook}",0.105263157894737,0.6,2.1375,6
"369","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"370","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"371","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"372","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.75,1.58333333333333,6
"373","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"374","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"375","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,1,2.47826086956522,6
"376","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,1,2.85,6
"377","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.666666666666667,1.40740740740741,6
"378","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"379","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"380","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"381","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook}",0.105263157894737,0.857142857142857,2.44285714285714,6
"382","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.666666666666667,1.40740740740741,6
"383","{nannannannannanAlexanannanVoice Activationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}",0.105263157894737,0.6,1.48695652173913,6
"384","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook}","{person}",0.105263157894737,1,1,6
"385","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook}",0.105263157894737,1,2.11111111111111,6
"386","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook}",0.105263157894737,0.857142857142857,2.12422360248447,6
"387","{nannannannannanAlexanannanVoice Deactivationnannannanlampnannanwebhook,nannannannannanFrontLock1nannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnanExterior-FrontDoormotionnannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannanLockednannannanManny Kinwebhook}",0.105263157894737,0.666666666666667,1.40740740740741,6
